time,Fz,
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.24
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.26
16:33:34,-225.26
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.34
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.36
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.26
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.34
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.28
16:33:34,-225.26
16:33:34,-225.28
16:33:34,-225.3
16:33:34,-225.34
16:33:34,-225.32
16:33:34,-225.32
16:33:34,-225.3
16:33:34,-225.3
